,DialogueID,Turn-N,Speaker,Talk,Talk-N,Sp-Act,Text,Mode,Topic,Polarity,Act,Key,Value
5021,22,37,A,decl,81,answer-state,"
the direct services are all ",decl,availability,positive,overlap,type,start
5022,22,37,A,decl,81,answer-state,"
the direct services are all ",decl,availability,positive,punc,type,stop
5023,22,37,A,decl,82,elab-state,"
",report-decl,verify,positive,pause,,
5024,22,37,A,decl,82,elab-state,"
",report-decl,verify,positive,punc,type,stop
5025,22,38,B,frag,83,echo,"
fully booked ",decl,booking,positive,punc,type,stop
5026,22,38,B,dm,84,acknowledge,"
right ",,,,punc,type,stop
5027,22,38,B,yes,85,acknowledge,"
yeah ",,,,overlap,type,end
5028,22,38,B,yes,85,acknowledge,"
yeah ",,,,punc,type,stop
5029,22,38,B,no,86,negate,"
no ",,,,punc,type,stop
5030,22,38,B,decl,87,state,"
i just wondered if you if they went direct erm ",condition-doubt-query,,positive,punc,type,query
5031,22,38,B,dm,88,exclaim,"
",exclaim-decl,,positive,pause,length,1s
5032,22,38,B,dm,88,exclaim,"
",exclaim-decl,,positive,punc,type,stop
5033,22,38,B,dm,89,init,"
",,,,pause,length,4s
5034,22,38,B,dm,89,init,"
",,,,punc,type,level
5035,22,38,B,dm,90,init,"
",,,,pause,length,2s
5036,22,38,B,dm,90,init,"
",,,,punct,type,level
5037,22,38,B,decl,91,expressNonAwareness,"
i don't know what to do ",report-nonawareness-decl,,negative,punc,type,stop
5038,22,38,B,decl,92,stateIntent-hold,"
i'll have to check with my husband ",intent-constrain-decl,verify,positive,punc,type,stop
5039,22,38,B,decl,93,stateIntent,"
i think i'm going to call back later and just take a chance ",intent-opinion-decl,time,positive,punc,type,stop
5040,22,39,A,dm,94,acknowledge,"
right ",,,,punc,type,stop
5041,22,39,A,dm,95,init,"
well ",,,,punct,type,level
5042,22,39,A,frag,96,refer-abandon,"
you ",abandon,,positive,pause,,
5043,22,39,A,frag,96,refer-abandon,"
you ",abandon,,positive,punc,type,incomplete
5044,22,39,A,decl,97,refer,"
the Super Advance Return ",frag,fare,positive,punc,type,level
5045,22,39,A,decl,98,stateConstraint,"
you must book by 2 o'clock the day before travel ",constrain-decl,time-booking-journey-enum-day,positive,punc,type,stop
5046,22,40,B,yes,99,acknowledge,"
yeah ",,,,punc,type,stop
5047,22,40,B,dm,100,acknowledge,"
",tag,,,overlap,type,start
5048,22,40,B,dm,100,acknowledge,"
",tag,,,punc,type,stop
5049,22,41,A,decl,101,state,"
and ",constrain-decl,availability,positive,overlap,type,end
5050,22,41,A,decl,101,state,"
and ",constrain-decl,availability,positive,punc,type,stop
5051,22,42,B,yes,102,acknowledge,"
yeah ",,,,punc,type,stop
5052,22,43,A,frag,103,uninterpretable,"
but ",constrain-decl,,positive,overlap,type,start
5053,22,43,A,frag,103,uninterpretable,"
but ",constrain-decl,,positive,unclear,length,3_syllables
5054,22,43,A,frag,103,uninterpretable,"
but ",constrain-decl,,positive,punc,type,stop
5055,22,44,B,frag,104,uninterpretable,"
",decl,,positive,unclear,length,7_syllables
5056,22,44,B,frag,104,uninterpretable,"
",decl,,positive,overlap,type,end
5057,22,44,B,frag,104,uninterpretable,"
",decl,,positive,punc,type,stop
5058,22,45,A,dm,105,acknowledge,"
aha ",,,,punc,type,stop
5059,22,46,B,q-wh,106,reqInfo,"
cos what's the other one ",reason-open-query,number,positive,punc,type,query
5060,22,46,B,decl,107,state,"
the other one we got before was it a twin a value twin or something ",alternative-decl,number-time,positive,punc,type,stop
5061,22,46,B,decl,108,reqInfo-expressOpinion,"
",opinion-query,,positive,pause,,
5062,22,46,B,decl,108,reqInfo-expressOpinion,"
",opinion-query,,positive,punc,type,query
5063,22,47,A,dm,109,hesitate,"
er
",,,,,,
5064,22,47,A,decl,110,answer-state,"
it was the probably a twosome if it was two people ",opinion-probability-condition-decl,number,positive,punc,type,stop
5065,22,48,B,frag,111,echo-state,"
twosome ",decl,,positive,punc,type,stop
5066,22,48,B,yes,112,acknowledge,"
yeah ",,,,punc,type,stop
5067,22,49,A,decl,113,state,"
the twoso... ",decl-disflu,availability-journey,negative,pause,,
5068,22,49,A,decl,113,state,"
the twoso... ",decl-disflu,availability-journey,negative,punc,type,stop
5069,22,50,B,dm,114,exclaim,"
oh
",,,,,,
5070,22,50,B,q-yn,115,reqConfirm,"
isn't it ",tag-closed-query,,negative,punc,type,query
5071,22,51,A,decl,116,confirm-state,"
it's a Virgin groupie ",decl,,positive,punc,type,stop
5072,22,51,A,decl,117,elab-state,"
and it has to be 2 or 4 people travelling ",alternative-decl,enum-journey,positive,punc,type,stop
5073,22,52,B,dm,118,acknowledge,"
right ",,,,punc,type,stop
5074,22,52,B,dm,119,acknowledge,"
ok ",tag,,,punc,type,stop
5075,22,53,A,frag,120,stateCondition,"
",condition-frag,fare-availability-time,positive,pause,,
5076,22,53,A,frag,120,stateCondition,"
",condition-frag,fare-availability-time,positive,punc,type,level
5077,22,53,A,frag,121,state,"
",frag,journey-day,positive,pause,,
5078,22,53,A,frag,121,state,"
",frag,journey-day,positive,punc,type,level
5079,22,53,A,decl,122,predict,"
it's going to cost you 52 pounds each ",predict-decl,fare-enum,positive,punc,type,stop
5080,22,54,B,dm,123,acknowledge,"
right ",,,,punc,type,stop
5081,22,54,B,q-yn,124,direct-reqInfo,"
",exists-condition-query,journey-enum,positive,pause,,
5082,22,54,B,q-yn,124,direct-reqInfo,"
",exists-condition-query,journey-enum,positive,punc,type,query
5083,22,54,B,decl,125,expressPossibility-stateReason,"
",reason-poss1-constrain-decl,booking-journey,positive,pause,,
5084,22,54,B,decl,125,expressPossibility-stateReason,"
",reason-poss1-constrain-decl,booking-journey,positive,punc,type,stop
5085,22,54,B,dm,126,init,"
so ",,,,punc,type,level
5086,22,55,A,dm,127,acknowledge,"
",,,,pause,length,1s
5087,22,55,A,dm,127,acknowledge,"
",,,,punc,type,stop
5088,22,55,A,decl,128,hold,"
if you just bear with me ",hold-condition-frag,,positive,punc,type,level
5089,22,55,A,decl,129,stateIntent-hold,"
i'll just check availability ",intent-decl,availability-verify,positive,punc,type,stop
5090,22,55,A,dm,130,init,"
",,,,pause,length,2s
5091,22,55,A,dm,130,init,"
",,,,punct,type,level
5092,22,55,A,q-yn,131,reqDirect,"
do you want to start on the Friday again ",preference2-closed-query,day,positive,punc,type,query
5093,22,56,B,yes,132,direct-acknowledge,"
yeah
",,,,,,
5094,22,56,B,frag,133,elab-direct,"
please ",request-decl,,positive,punc,type,stop
5095,22,57,A,dm,134,expressRegret,"
",,,,pause,length,37s
5096,22,57,A,decl,135,stateConstraint,"
that ticket's fully booked up as well ",constrain-decl,availability-journey,positive,punc,type,stop
5097,22,57,A,decl,136,state,"
",decl,enum-fare,positive,pause,,
5098,22,57,A,decl,136,state,"
",decl,enum-fare,positive,backchannel,content,mhm
5099,22,57,A,decl,136,state,"
",decl,enum-fare,positive,pause,,
5100,22,57,A,decl,136,state,"
",decl,enum-fare,positive,punc,type,stop
5101,22,57,A,decl,137,stateConstraint,"
but there's none available for the dates and times on the 29th or the 30th ",alternative-exists-constrain-decl,availability-date,negative,punc,type,stop
5102,22,58,B,dm,138,exclaim,"
oh
",,,,,,
5103,22,58,B,frag,139,acknowledge,"
ok then ",tag-decl,,positive,punc,type,stop
5104,22,58,B,dm,140,acknowledge,"
alright ",tag,,,punc,type,stop
5105,22,58,B,decl,141,stateIntent,"
i i'll have to take a chance and call back later and see if i can get the other one ",intent-poss1-constrain-condition-decl-disflu,number-time,positive,punc,type,stop
5106,22,59,A,dm,142,acknowledge,"
ok then ",tag,,,punc,type,stop
5107,22,60,B,dm,143,acknowledge,"
alright ",tag,,,punc,type,stop
5108,22,60,B,frag,144,thank,"
",thank-benefit,,,overlap,type,start
5109,22,60,B,frag,144,thank,"
",thank-benefit,,,punc,type,stop
5110,22,61,A,frag,145,thank,"
thanks for calling ",thank,,,punc,type,stop
5111,22,61,A,frag,146,bye,"
bye ",farewell-closing,,,overlap,type,end
5112,22,61,A,frag,146,bye,"
bye ",farewell-closing,,,punc,type,stop
5113,23,1,A,frag,1,greet,"
good afternoon ",greet-opening,,,punc,type,stop
5114,23,1,A,frag,2,refer,"
Virgin Trainlines ",frag,,positive,punc,type,level
5115,23,1,A,frag,3,identifySelf,"
Sandra speaking ",intro-partial-decl,,positive,punc,type,stop
5116,23,1,A,q-wh,4,reqDirect,"
for which journey do you wish to purchase a ticket ",preference2-open-query,journey,positive,punc,type,query
5117,23,2,B,dm,5,hesitate,"
erm ",,,,pause,,
5118,23,2,B,frag,6,direct-refer,"
from Oxenholme to Euston ",partial-decl,to-location-from,positive,punc,type,stop
5119,23,3,A,dm,7,init,"
now ",,,,punct,type,level
5120,23,3,A,q-yn,8,reqInfo,"
do you hold a current debit or credit card ",alternative-closed-query,creditcard,positive,punc,type,query
5121,23,4,B,decl,9,answer-state,"
i've got a credit card ",exists-decl,creditcard,positive,punc,type,stop
5122,23,5,A,q-wh,10,reqInfo,"
and how many people's travelling ",query-open-query,number-journey,positive,punc,type,query
5123,23,6,B,frag,11,answer-refer,"
7 ",decl,enum,positive,punc,type,stop
5124,23,7,A,q-yn,12,reqInfo,"
and do you have a railcard at all ",closed-query,railcard,positive,punc,type,query
5125,23,8,B,no,13,answer-negate,"
no ",,,,punc,type,stop
5126,23,9,A,q-wh,14,reqDirect,"
what date would you like to travel ",preference2-open-query,journey-date,positive,punc,type,query
5127,23,10,B,dm,15,hesitate,"
er
",,,,,,
5128,23,10,B,frag,16,direct-refer-abandon,"
Monday the ",abandon,day,positive,punc,type,incomplete
5129,23,10,B,dm,17,hesitate,"
",,,,pause,length,3s
5130,23,10,B,q-yn,18,reqInfo,"
is it the 8th ",closed-query,,positive,punc,type,query
5131,23,10,B,no,19,negate,"
",,,,pause,,
5132,23,10,B,no,19,negate,"
",,,,punc,type,stop
5133,23,10,B,imp,20,hold,"
hang on ",hold-decl,,positive,punc,type,stop
5134,23,10,B,frag,21,reqInfo,"
",query,month-date-day,positive,pause,,
5135,23,10,B,frag,21,reqInfo,"
",query,month-date-day,positive,punc,type,query
5136,23,11,A,frag,22,answer-correct,"
",decl,day,positive,pause,,
5137,23,11,A,frag,22,answer-correct,"
",decl,day,positive,pause,,
5138,23,11,A,frag,22,answer-correct,"
",decl,day,positive,punc,type,stop
5139,23,11,A,frag,23,reqConfirm,"
this Monday coming ",query,day,positive,punc,type,query
5140,23,12,B,yes,24,confirm-acknowledge,"
yes ",,,,punc,type,stop
5141,23,13,A,decl,25,state,"
it's the 5th of October ",decl,month-date,positive,punc,type,stop
5142,23,14,B,q-yn,26,reqConfirm,"
is it ",tag-closed-query,,positive,punc,type,query
5143,23,15,A,yes,27,confirm-acknowledge,"
yeah ",,,,punc,type,stop
5144,23,16,B,dm,28,exclaim,"
oh
",,,,,,
5145,23,16,B,dm,29,apologise,"
sorry ",decl,,positive,punc,type,stop
5146,23,17,A,dm,30,init,"
",,,,pause,length,3s
5147,23,17,A,dm,30,init,"
",,,,punct,type,level
5148,23,17,A,q-wh,31,reqDirect,"
what time do you like to depart at ",preference2-open-query,time,positive,punc,type,query
5149,23,18,B,dm,32,hesitate,"
er ",,,,pause,,
5150,23,18,B,frag,33,expressOpinion,"
think it's 11:41 ",opinion-decl,,positive,punc,type,stop
5151,23,19,A,frag,34,reqConfirm,"
",query,time-enum-arrival,positive,pause,length,4s
5152,23,19,A,frag,34,reqConfirm,"
",query,time-enum-arrival,positive,punc,type,query
5153,23,20,B,yes,35,confirm-acknowledge,"
yeah ",,,,punc,type,stop
5154,23,21,A,dm,36,init,"
now ",,,,punct,type,level
5155,23,21,A,decl,37,stateIntent-hold,"
i'm just going to check to see what's your cheapest fare available ",intent-report-hold-decl,fare-availability-verify,positive,punc,type,stop
5156,23,21,A,dm,38,init,"
",,,,pause,,
5157,23,21,A,dm,38,init,"
",,,,punct,type,level
5158,23,21,A,decl,39,stateReason,"
because it's this Monday you're travelling ",reason-frag,journey-day,positive,punc,type,level
5159,23,21,A,decl,40,stateConstraint,"
i'm going to have to arrange for you to collect your tickets from the train station ",benefit-constrain-decl,journey,positive,punc,type,stop
5160,23,22,B,decl,41,approve,"
that's fine ",reassurance-decl,,positive,punc,type,stop
5161,23,23,A,dm,42,init,"
now ",,,,punct,type,level
5162,23,23,A,q-wh,43,reqInfo,"
when would you be returning ",open-query,time-return,positive,punc,type,query
5163,23,24,B,dm,44,hesitate,"
erm
",,,,,,
5164,23,24,B,decl,45,answer-refer,"
the next Thursday ",decl,day,positive,punc,type,stop
5165,23,24,B,decl,46,elab-refer,"
the Thursday after ",frag,time-day,positive,punc,type,level
5166,23,24,B,frag,47,expressOpinion,"
",opinion-decl,,positive,pause,length,2s
5167,23,24,B,frag,47,expressOpinion,"
",opinion-decl,,positive,punc,type,stop
5168,23,24,B,no,48,negate,"
",,,,pause,length,7s
5169,23,24,B,no,48,negate,"
",,,,punc,type,stop
5170,23,24,B,decl,49,correctSelf,"
it's not ",decl,,negative,punc,type,stop
5171,23,24,B,decl,50,state,"
it's the ",decl,,positive,overlap,type,start
5172,23,24,B,decl,50,state,"
it's the ",decl,,positive,punc,type,stop
5173,23,25,A,decl,51,answer-correct,"
the 8th ",decl,,positive,overlap,type,end
5174,23,25,A,decl,51,answer-correct,"
the 8th ",decl,,positive,punc,type,stop
5175,23,26,B,frag,52,reqConfirm,"
",query,day,positive,vocal,type,laugh
5176,23,26,B,frag,52,reqConfirm,"
",query,day,positive,pause,,
5177,23,26,B,frag,52,reqConfirm,"
",query,day,positive,punc,type,query
5178,23,27,A,yes,53,confirm-acknowledge,"
yes ",,,,punc,type,stop
5179,23,27,A,decl,54,elab,"
then it's ",frag,number,positive,pause,,
5180,23,27,A,decl,54,elab,"
then it's ",frag,number,positive,punc,type,level
5181,23,27,A,decl,55,state,"
it's the 8th ",decl,,positive,punc,type,stop
5182,23,27,A,frag,56,reqConfirm,"
",partial-query,day,positive,pause,,
5183,23,27,A,frag,56,reqConfirm,"
",partial-query,day,positive,punc,type,query
5184,23,28,B,yes,57,confirm-acknowledge,"
yeah ",,,,punc,type,stop
5185,23,29,A,q-wh,58,reqInfo,"
",open-query,time,positive,pause,,
5186,23,29,A,q-wh,58,reqInfo,"
",open-query,time,positive,punc,type,query
5187,23,30,B,decl,59,answer-expressOpinion,"
i think there's a train at 12:35 from London Euston ",opinion-exists-decl,location-time-from-enum,positive,punc,type,stop
5188,23,31,A,frag,60,reqConfirm,"
",query,time-arrival,positive,pause,length,3s
5189,23,31,A,frag,60,reqConfirm,"
",query,time-arrival,positive,punc,type,query
5190,23,32,B,q-yn,61,reqConfirm,"
is it 15:39 ",closed-query,,positive,punc,type,query
5191,23,33,A,yes,62,confirm-acknowledge,"
yeah ",,,,punc,type,stop
5192,23,33,A,frag,63,elab-refer,"
in Oxenholme ",partial-decl,,positive,punc,type,stop
5193,23,34,B,yes,64,acknowledge,"
yeah ",,,,punc,type,stop
5194,23,35,A,dm,65,init,"
now ",,,,punct,type,level
5195,23,35,A,q-yn,66,reqInfo,"
does it have to be 11:41 train that you get travelling out ",constrain-closed-query,journey-enum,positive,punc,type,query
5196,23,36,B,q-wh,67,reqInfo,"
",exclaim-partial-query,,positive,pause,length,2s
5197,23,36,B,q-wh,67,reqInfo,"
",exclaim-partial-query,,positive,punc,type,query
5198,23,36,B,q-wh,68,reqInfo,"
what's the choice ",open-query,,positive,punc,type,query
5199,23,37,A,dm,69,init,"
",,,,pause,,
5200,23,37,A,dm,69,init,"
",,,,punct,type,level
5201,23,37,A,decl,70,answer-stateConstraint,"
",constrain-decl,fare-availability-journey-time,positive,pause,,
5202,23,37,A,decl,70,answer-stateConstraint,"
",constrain-decl,fare-availability-journey-time,positive,punc,type,stop
5203,23,37,A,decl,71,elab-state,"
",decl,time-enum,positive,pause,,
5204,23,37,A,decl,71,elab-state,"
",decl,time-enum,positive,overlap,type,start
5205,23,37,A,decl,71,elab-state,"
",decl,time-enum,positive,punc,type,stop
5206,23,38,B,no,72,refuse,"
no ",,,,punc,type,stop
5207,23,38,B,decl,73,stateConstraint,"
i've got ",constrain-decl,,positive,overlap,type,end
5208,23,38,B,decl,73,stateConstraint,"
i've got ",constrain-decl,,positive,punc,type,stop
5209,23,39,A,decl,74,predict,"
then the cheapest fare that's going to be available is your Super Saver return at 50 pounds 50 ",predict-decl,fare-availability-enum,positive,punc,type,stop
5210,23,40,B,dm,75,acknowledge,"
ok ",tag,,,punc,type,stop
5211,23,41,A,dm,76,init,"
",,,,pause,,
5212,23,41,A,dm,76,init,"
",,,,punct,type,level
5213,23,41,A,q-yn,77,reqDirect,"
do you want me go ahead and book this ticket for you ",benefit-preference2-closed-query,booking-journey,positive,punc,type,query
5214,23,42,B,yes,78,direct-accept,"
yes please ",request,,,punc,type,stop
5215,23,43,A,dm,79,init,"
now ",,,,punct,type,level
5216,23,43,A,frag,80,refer,"
with the Super Saver return ",partial-frag,fare,positive,punc,type,level
5217,23,43,A,decl,81,stateCondition,"
if you miss any ",condition-frag,miss,positive,pause,,
5218,23,43,A,decl,81,stateCondition,"
if you miss any ",condition-frag,miss,positive,punc,type,level
5219,23,43,A,decl,82,expressPossibility,"
you are able to get the next available service ",poss2-decl,availability,positive,punc,type,stop
5220,23,43,A,decl,83,stateCondition,"
",constrain-condition-frag,journey-cancel,positive,pause,,
5221,23,43,A,decl,83,stateCondition,"
",constrain-condition-frag,journey-cancel,positive,punc,type,level
5222,23,43,A,decl,84,state,"
it's a full refund less 5 pounds ",decl,fare-refund-enum,positive,punc,type,stop
5223,23,44,B,dm,85,acknowledge,"
right ",,,,punc,type,stop
5224,23,45,A,dm,86,init,"
so ",,,,punc,type,level
5225,23,45,A,decl,87,stateIntent,"
what i'm going to do just now is fill out a booking form ",intent-frag,booking,positive,punc,type,level
5226,23,45,A,frag,88,stateIntent,"
",frag,,positive,pause,,
5227,23,45,A,frag,88,stateIntent,"
",frag,,positive,punc,type,level
5228,23,45,A,frag,89,stateIntent,"
and arrange for you to collect your ticket 50 minutes before departure time on Monday ",benefit-decl,time-journey-from-enum-day-departure,positive,pause,,
5229,23,45,A,frag,89,stateIntent,"
and arrange for you to collect your ticket 50 minutes before departure time on Monday ",benefit-decl,time-journey-from-enum-day-departure,positive,punc,type,stop
5230,23,46,B,dm,90,acknowledge,"
right ",,,,punc,type,stop
5231,23,47,A,decl,91,direct-state,"
and you need to take your credit card with you ",constrain-decl,creditcard,positive,punc,type,stop
5232,23,48,B,dm,92,acknowledge,"
right ",,,,punc,type,stop
5233,23,49,A,dm,93,init,"
",,,,pause,length,2s
5234,23,49,A,dm,93,init,"
",,,,punc,type,level
5235,23,49,A,frag,94,direct,"
your surname is please ",request-query,name,positive,punc,type,query
5236,23,50,B,frag,95,refer,"
",decl,,positive,anonym,type,name
5237,23,50,B,frag,95,refer,"
",decl,,positive,punc,type,stop
5238,23,50,B,frag,96,refer,"
",decl,,positive,anonym,type,letter
5239,23,50,B,frag,96,refer,"
",decl,,positive,anonym,type,letter
5240,23,50,B,frag,96,refer,"
",decl,,positive,anonym,type,letter
5241,23,50,B,frag,96,refer,"
",decl,,positive,punc,type,stop
