Key,Value
data_14_dialogue_40_turn_4_frag_polarity,positive
data_14_dialogue_40_turn_4_frag_topic,enum-railcard
data_14_dialogue_40_turn_4_frag_mode,
data_14_dialogue_40_turn_4_frag_text,"
with it being 1 with a railcard you know
"
data_14_dialogue_40_turn_5_frag_n,79
data_14_dialogue_40_turn_5_frag_sp-act,inform
data_14_dialogue_40_turn_5_frag_polarity,positive
data_14_dialogue_40_turn_5_frag_topic,enum-railcard
data_14_dialogue_40_turn_5_frag_mode,
data_14_dialogue_40_turn_5_frag_text,"
1 family railcard and 1 without
"
data_14_dialogue_40_turn_6_dm_n,80
data_14_dialogue_40_turn_6_dm_sp-act,init
data_14_dialogue_40_turn_6_dm_text,"
so
"
data_14_dialogue_40_turn_7_imp_n,81
data_14_dialogue_40_turn_7_imp_sp-act,hold
data_14_dialogue_40_turn_7_imp_polarity,positive
data_14_dialogue_40_turn_7_imp_topic,hold
data_14_dialogue_40_turn_7_imp_mode,manage
data_14_dialogue_40_turn_7_imp_text,"
just bear with me
"
data_14_dialogue_41_turn_n,42
data_14_dialogue_41_turn_speaker,B
data_14_dialogue_41_turn_0_dm_n,82
data_14_dialogue_41_turn_0_dm_sp-act,ackn
data_14_dialogue_41_turn_0_dm_polarity,positive
data_14_dialogue_41_turn_0_dm_text,"
ok
"
data_14_dialogue_41_turn_1_frag_n,83
data_14_dialogue_41_turn_1_frag_sp-act,thank
data_14_dialogue_41_turn_1_frag_mode,
data_14_dialogue_41_turn_1_frag_text,"
thanks
"
data_14_dialogue_42_turn_n,43
data_14_dialogue_42_turn_speaker,A
data_14_dialogue_42_turn_0_dm_n,84
data_14_dialogue_42_turn_0_dm_sp-act,init
data_14_dialogue_42_turn_0_dm_0_pause_length,12s
data_14_dialogue_42_turn_0_dm_0_pause_text,
data_14_dialogue_42_turn_1_frag_n,85
data_14_dialogue_42_turn_1_frag_sp-act,reqInfo
data_14_dialogue_42_turn_1_frag_polarity,positive
data_14_dialogue_42_turn_1_frag_topic,name-creditcard
data_14_dialogue_42_turn_1_frag_mode,
data_14_dialogue_42_turn_1_frag_text,"
the surname of the credit card holder
"
data_14_dialogue_43_turn_n,44
data_14_dialogue_43_turn_speaker,B
data_14_dialogue_43_turn_0_dm_n,86
data_14_dialogue_43_turn_0_dm_sp-act,pardon
data_14_dialogue_43_turn_0_dm_mode,regret
data_14_dialogue_43_turn_0_dm_text,"
sorry
"
data_14_dialogue_44_turn_n,45
data_14_dialogue_44_turn_speaker,A
data_14_dialogue_44_turn_0_frag_n,87
data_14_dialogue_44_turn_0_frag_sp-act,reqInfo
data_14_dialogue_44_turn_0_frag_polarity,positive
data_14_dialogue_44_turn_0_frag_topic,name-creditcard
data_14_dialogue_44_turn_0_frag_mode,
data_14_dialogue_44_turn_0_frag_text,"
the surname of the credit card holder
"
data_14_dialogue_45_turn_n,46
data_14_dialogue_45_turn_speaker,B
data_14_dialogue_45_turn_0_frag_n,88
data_14_dialogue_45_turn_0_frag_sp-act,answ
data_14_dialogue_45_turn_0_frag_polarity,positive
data_14_dialogue_45_turn_0_frag_topic,name
data_14_dialogue_45_turn_0_frag_mode,partial
data_14_dialogue_45_turn_0_frag_text,"
{surname}%12%8%4%14%23%4
"
data_14_dialogue_46_turn_n,47
data_14_dialogue_46_turn_speaker,A
data_14_dialogue_46_turn_0_frag_n,89
data_14_dialogue_46_turn_0_frag_sp-act,reqInfo
data_14_dialogue_46_turn_0_frag_polarity,positive
data_14_dialogue_46_turn_0_frag_topic,name
data_14_dialogue_46_turn_0_frag_mode,
data_14_dialogue_46_turn_0_frag_text,"
and the initial
"
data_14_dialogue_47_turn_n,48
data_14_dialogue_47_turn_speaker,B
data_14_dialogue_47_turn_0_frag_n,90
data_14_dialogue_47_turn_0_frag_sp-act,answ
data_14_dialogue_47_turn_0_frag_polarity,positive
data_14_dialogue_47_turn_0_frag_topic,spell
data_14_dialogue_47_turn_0_frag_mode,partial
data_14_dialogue_47_turn_0_frag_text,"
{letter}%15
"
data_14_dialogue_48_turn_n,49
data_14_dialogue_48_turn_speaker,A
data_14_dialogue_48_turn_0_frag_n,91
data_14_dialogue_48_turn_0_frag_sp-act,reqInfo
data_14_dialogue_48_turn_0_frag_polarity,positive
data_14_dialogue_48_turn_0_frag_topic,name
data_14_dialogue_48_turn_0_frag_mode,
data_14_dialogue_48_turn_0_frag_text,"
and the title
"
data_14_dialogue_49_turn_n,50
data_14_dialogue_49_turn_speaker,B
data_14_dialogue_49_turn_0_frag_n,92
data_14_dialogue_49_turn_0_frag_sp-act,answ
data_14_dialogue_49_turn_0_frag_polarity,positive
data_14_dialogue_49_turn_0_frag_topic,
data_14_dialogue_49_turn_0_frag_mode,partial
data_14_dialogue_49_turn_0_frag_text,"
Mr
"
data_14_dialogue_50_turn_n,51
data_14_dialogue_50_turn_speaker,A
data_14_dialogue_50_turn_0_frag_n,93
data_14_dialogue_50_turn_0_frag_sp-act,echo
data_14_dialogue_50_turn_0_frag_polarity,positive
data_14_dialogue_50_turn_0_frag_topic,
data_14_dialogue_50_turn_0_frag_mode,deixis
data_14_dialogue_50_turn_0_frag_text,"
Mr "
data_14_dialogue_50_turn_0_frag_0_pause_text,
data_14_dialogue_50_turn_1_decl_n,94
data_14_dialogue_50_turn_1_decl_sp-act,confirm
data_14_dialogue_50_turn_1_decl_polarity,positive
data_14_dialogue_50_turn_1_decl_topic,day-name-journey
data_14_dialogue_50_turn_1_decl_mode,
data_14_dialogue_50_turn_1_decl_text,"
and it's Mr {surname}%12%8%4%14%23%4 who's collecting the tickets tomorrow yeah
"
data_14_dialogue_51_turn_n,52
data_14_dialogue_51_turn_speaker,B
data_14_dialogue_51_turn_0_yes_n,95
data_14_dialogue_51_turn_0_yes_sp-act,ackn
data_14_dialogue_51_turn_0_yes_text,"
yeah
"
data_14_dialogue_52_turn_n,53
data_14_dialogue_52_turn_speaker,A
data_14_dialogue_52_turn_0_dm_n,96
data_14_dialogue_52_turn_0_dm_sp-act,init
data_14_dialogue_52_turn_0_dm_text,"
and now
"
data_14_dialogue_52_turn_1_frag_n,97
data_14_dialogue_52_turn_1_frag_sp-act,reqInfo
data_14_dialogue_52_turn_1_frag_polarity,positive
data_14_dialogue_52_turn_1_frag_topic,creditcard-address
data_14_dialogue_52_turn_1_frag_mode,
data_14_dialogue_52_turn_1_frag_text,"
the postcode to where the credit card is registered to
"
data_14_dialogue_53_turn_n,54
data_14_dialogue_53_turn_speaker,B
data_14_dialogue_53_turn_0_frag_n,98
data_14_dialogue_53_turn_0_frag_sp-act,confirm
data_14_dialogue_53_turn_0_frag_polarity,positive
data_14_dialogue_53_turn_0_frag_topic,railcard
data_14_dialogue_53_turn_0_frag_mode,
data_14_dialogue_53_turn_0_frag_text,"
erm "
data_14_dialogue_53_turn_0_frag_0_pause_text,
data_14_dialogue_54_turn_n,55
data_14_dialogue_54_turn_speaker,A
data_14_dialogue_54_turn_0_no_n,99
data_14_dialogue_54_turn_0_no_sp-act,negate
data_14_dialogue_54_turn_0_no_text,"
no no
"
data_14_dialogue_54_turn_1_frag_n,100
data_14_dialogue_54_turn_1_frag_sp-act,correct
data_14_dialogue_54_turn_1_frag_polarity,positive
data_14_dialogue_54_turn_1_frag_topic,creditcard
data_14_dialogue_54_turn_1_frag_mode,
data_14_dialogue_54_turn_1_frag_text,"
the credit card
"
data_14_dialogue_55_turn_n,56
data_14_dialogue_55_turn_speaker,B
data_14_dialogue_55_turn_0_decl_n,101
data_14_dialogue_55_turn_0_decl_sp-act,answ
data_14_dialogue_55_turn_0_decl_polarity,positive
data_14_dialogue_55_turn_0_decl_topic,
data_14_dialogue_55_turn_0_decl_mode,
data_14_dialogue_55_turn_0_decl_text,"
it's a diner's card erm "
data_14_dialogue_55_turn_0_decl_0_pause_text,
data_14_dialogue_55_turn_1_decl_n,102
data_14_dialogue_55_turn_1_decl_sp-act,answElab
data_14_dialogue_55_turn_1_decl_polarity,negative
data_14_dialogue_55_turn_1_decl_topic,address
data_14_dialogue_55_turn_1_decl_mode,
data_14_dialogue_55_turn_1_decl_text,"
postcode i don't know
"
data_14_dialogue_56_turn_n,57
data_14_dialogue_56_turn_speaker,A
data_14_dialogue_56_turn_0_dm_n,103
data_14_dialogue_56_turn_0_dm_sp-act,init
data_14_dialogue_56_turn_0_dm_text,"
well
"
data_14_dialogue_56_turn_1_decl_n,104
data_14_dialogue_56_turn_1_decl_sp-act,inform
data_14_dialogue_56_turn_1_decl_polarity,positive
data_14_dialogue_56_turn_1_decl_topic,creditcard-address
data_14_dialogue_56_turn_1_decl_mode,constrain
data_14_dialogue_56_turn_1_decl_text,"
i need the full credit card address
"
data_14_dialogue_57_turn_n,58
data_14_dialogue_57_turn_speaker,B
data_14_dialogue_57_turn_0_dm_n,105
data_14_dialogue_57_turn_0_dm_sp-act,ackn
data_14_dialogue_57_turn_0_dm_polarity,positive
data_14_dialogue_57_turn_0_dm_text,"
right
"
data_14_dialogue_57_turn_1_imp_n,106
data_14_dialogue_57_turn_1_imp_sp-act,hold
data_14_dialogue_57_turn_1_imp_polarity,positive
data_14_dialogue_57_turn_1_imp_topic,hold
data_14_dialogue_57_turn_1_imp_mode,manage
data_14_dialogue_57_turn_1_imp_text,"
hold on a second
"
data_14_dialogue_58_turn_n,59
data_14_dialogue_58_turn_speaker,A
data_14_dialogue_58_turn_0_yes_n,107
data_14_dialogue_58_turn_0_yes_sp-act,ackn
data_14_dialogue_58_turn_0_yes_text,"
yeah "
data_14_dialogue_58_turn_0_yes_0_pause_length,10s
data_14_dialogue_58_turn_0_yes_0_pause_text,
data_14_dialogue_59_turn_n,60
data_14_dialogue_59_turn_speaker,B
data_14_dialogue_59_turn_0_frag_n,108
data_14_dialogue_59_turn_0_frag_sp-act,greet
data_14_dialogue_59_turn_0_frag_polarity,positive
data_14_dialogue_59_turn_0_frag_topic,
data_14_dialogue_59_turn_0_frag_mode,partial-greet
data_14_dialogue_59_turn_0_frag_text,"
hello
"
data_14_dialogue_60_turn_n,61
data_14_dialogue_60_turn_speaker,A
data_14_dialogue_60_turn_0_frag_n,109
data_14_dialogue_60_turn_0_frag_sp-act,greet
data_14_dialogue_60_turn_0_frag_polarity,positive
data_14_dialogue_60_turn_0_frag_topic,
data_14_dialogue_60_turn_0_frag_mode,partial-greet
data_14_dialogue_60_turn_0_frag_text,"
hello
"
data_14_dialogue_61_turn_n,62
data_14_dialogue_61_turn_speaker,B
data_14_dialogue_61_turn_0_decl_n,110
data_14_dialogue_61_turn_0_decl_sp-act,inform
data_14_dialogue_61_turn_0_decl_polarity,positive
data_14_dialogue_61_turn_0_decl_topic,number
data_14_dialogue_61_turn_0_decl_mode,constrain
data_14_dialogue_61_turn_0_decl_text,"
the only thing i've got is his number "
data_14_dialogue_61_turn_0_decl_0_pause_text,
data_14_dialogue_61_turn_1_decl_n,111
data_14_dialogue_61_turn_1_decl_sp-act,inform
data_14_dialogue_61_turn_1_decl_polarity,negative
data_14_dialogue_61_turn_1_decl_topic,address
data_14_dialogue_61_turn_1_decl_mode,
data_14_dialogue_61_turn_1_decl_text,"
i don't have an address
"
data_14_dialogue_62_turn_n,63
data_14_dialogue_62_turn_speaker,A
data_14_dialogue_62_turn_0_decl_n,112
data_14_dialogue_62_turn_0_decl_sp-act,inform
data_14_dialogue_62_turn_0_decl_polarity,positive
data_14_dialogue_62_turn_0_decl_topic,creditcard-address
data_14_dialogue_62_turn_0_decl_mode,constrain
data_14_dialogue_62_turn_0_decl_text,"
but we do need the credit card address details
"
data_14_dialogue_63_turn_n,64
data_14_dialogue_63_turn_speaker,B
data_14_dialogue_63_turn_0_dm_n,113
data_14_dialogue_63_turn_0_dm_sp-act,ackn
data_14_dialogue_63_turn_0_dm_polarity,positive
data_14_dialogue_63_turn_0_dm_0_pause_text,
data_14_dialogue_63_turn_0_dm_1_overlap_type,start
data_14_dialogue_63_turn_0_dm_1_overlap_text,
data_14_dialogue_64_turn_n,65
data_14_dialogue_64_turn_speaker,A
data_14_dialogue_64_turn_0_decl_n,114
data_14_dialogue_64_turn_0_decl_sp-act,inform
data_14_dialogue_64_turn_0_decl_polarity,negative
data_14_dialogue_64_turn_0_decl_topic,booking
data_14_dialogue_64_turn_0_decl_mode,
data_14_dialogue_64_turn_0_decl_text,"
we "
data_14_dialogue_64_turn_0_decl_0_overlap_type,end
data_14_dialogue_64_turn_0_decl_0_overlap_text,
data_14_dialogue_65_turn_n,66
data_14_dialogue_65_turn_speaker,B
data_14_dialogue_65_turn_0_dm_n,115
data_14_dialogue_65_turn_0_dm_sp-act,ackn
data_14_dialogue_65_turn_0_dm_polarity,positive
data_14_dialogue_65_turn_0_dm_text,"
right
"
data_14_dialogue_65_turn_1_imp_n,116
data_14_dialogue_65_turn_1_imp_sp-act,hold
data_14_dialogue_65_turn_1_imp_polarity,positive
data_14_dialogue_65_turn_1_imp_topic,hold
data_14_dialogue_65_turn_1_imp_mode,manage
data_14_dialogue_65_turn_1_imp_text,"
hold on a second
"
data_14_dialogue_66_turn_n,67
data_14_dialogue_66_turn_speaker,A
data_14_dialogue_66_turn_0_yes_n,117
data_14_dialogue_66_turn_0_yes_sp-act,ackn
data_14_dialogue_66_turn_0_yes_text,"
yeah "
data_14_dialogue_66_turn_0_yes_0_pause_length,18s
data_14_dialogue_66_turn_0_yes_0_pause_text,
data_14_dialogue_67_turn_n,68
data_14_dialogue_67_turn_speaker,B
data_14_dialogue_67_turn_0_decl_n,118
data_14_dialogue_67_turn_0_decl_sp-act,inform
data_14_dialogue_67_turn_0_decl_polarity,positive
data_14_dialogue_67_turn_0_decl_topic,
data_14_dialogue_67_turn_0_decl_mode,
data_14_dialogue_67_turn_0_decl_text,"
it's i've got it
"
data_14_dialogue_67_turn_1_decl_n,119
data_14_dialogue_67_turn_1_decl_sp-act,inform
data_14_dialogue_67_turn_1_decl_polarity,positive
data_14_dialogue_67_turn_1_decl_topic,
data_14_dialogue_67_turn_1_decl_mode,
data_14_dialogue_67_turn_1_decl_text,"
it's American Express
"
data_14_dialogue_68_turn_n,69
data_14_dialogue_68_turn_speaker,A
data_14_dialogue_68_turn_0_dm_n,120
data_14_dialogue_68_turn_0_dm_sp-act,ackn
data_14_dialogue_68_turn_0_dm_polarity,positive
data_14_dialogue_68_turn_0_dm_text,"
right well
"
data_14_dialogue_68_turn_1_decl_n,121
data_14_dialogue_68_turn_1_decl_sp-act,inform
data_14_dialogue_68_turn_1_decl_polarity,negative
data_14_dialogue_68_turn_1_decl_topic,booking-address
data_14_dialogue_68_turn_1_decl_mode,poss1-apology
data_14_dialogue_68_turn_1_decl_text,"
i'm afraid i can't take the booking until you find the appropriate address
"
data_14_dialogue_68_turn_2_q-yn_n,122
data_14_dialogue_68_turn_2_q-yn_sp-act,reqInfo
data_14_dialogue_68_turn_2_q-yn_polarity,negative
data_14_dialogue_68_turn_2_q-yn_topic,booking-journey
data_14_dialogue_68_turn_2_q-yn_mode,closed
data_14_dialogue_68_turn_2_q-yn_text,"
do you not know the person who you're booking the travel for
"
data_14_dialogue_69_turn_n,70
data_14_dialogue_69_turn_speaker,B
data_14_dialogue_69_turn_0_yes_n,123
data_14_dialogue_69_turn_0_yes_sp-act,answ
data_14_dialogue_69_turn_0_yes_text,"
yes
"
data_14_dialogue_69_turn_1_decl_n,124
data_14_dialogue_69_turn_1_decl_sp-act,answElab
data_14_dialogue_69_turn_1_decl_polarity,positive
data_14_dialogue_69_turn_1_decl_topic,
data_14_dialogue_69_turn_1_decl_mode,closure
data_14_dialogue_69_turn_1_decl_text,"
i do
"
data_14_dialogue_70_turn_n,71
data_14_dialogue_70_turn_speaker,A
data_14_dialogue_70_turn_0_dm_n,125
data_14_dialogue_70_turn_0_dm_sp-act,ackn
data_14_dialogue_70_turn_0_dm_polarity,positive
data_14_dialogue_70_turn_0_dm_text,"
right
"
data_14_dialogue_70_turn_1_q-yn_n,126
data_14_dialogue_70_turn_1_q-yn_sp-act,reqInfo
data_14_dialogue_70_turn_1_q-yn_polarity,negative
data_14_dialogue_70_turn_1_q-yn_topic,address
data_14_dialogue_70_turn_1_q-yn_mode,closed
data_14_dialogue_70_turn_1_q-yn_text,"
do you not know where the bill and address is the bill's sent to "
data_14_dialogue_70_turn_1_q-yn_0_pause_text,
data_14_dialogue_70_turn_2_q-yn_n,127
data_14_dialogue_70_turn_2_q-yn_sp-act,reqInfo
data_14_dialogue_70_turn_2_q-yn_polarity,positive
data_14_dialogue_70_turn_2_q-yn_topic,
data_14_dialogue_70_turn_2_q-yn_mode,closure
data_14_dialogue_70_turn_2_q-yn_text,"
is he there just now
"
data_14_dialogue_71_turn_n,72
data_14_dialogue_71_turn_speaker,B
data_14_dialogue_71_turn_0_no_n,128
data_14_dialogue_71_turn_0_no_sp-act,answ
data_14_dialogue_71_turn_0_no_text,"
no
"
data_14_dialogue_71_turn_1_decl_n,129
data_14_dialogue_71_turn_1_decl_sp-act,answElab
data_14_dialogue_71_turn_1_decl_polarity,negative
data_14_dialogue_71_turn_1_decl_topic,
data_14_dialogue_71_turn_1_decl_mode,
data_14_dialogue_71_turn_1_decl_text,"
he's not
"
data_14_dialogue_71_turn_2_decl_n,130
data_14_dialogue_71_turn_2_decl_sp-act,answElab
data_14_dialogue_71_turn_2_decl_polarity,positive
data_14_dialogue_71_turn_2_decl_topic,
data_14_dialogue_71_turn_2_decl_mode,
data_14_dialogue_71_turn_2_decl_text,"
he's in a meeting
"
data_14_dialogue_72_turn_n,73
data_14_dialogue_72_turn_speaker,A
data_14_dialogue_72_turn_0_dm_n,131
data_14_dialogue_72_turn_0_dm_sp-act,ackn
data_14_dialogue_72_turn_0_dm_polarity,positive
data_14_dialogue_72_turn_0_dm_text,"
right well
"
data_14_dialogue_72_turn_1_decl_n,132
data_14_dialogue_72_turn_1_decl_sp-act,inform
data_14_dialogue_72_turn_1_decl_polarity,positive
data_14_dialogue_72_turn_1_decl_topic,booking-journey
data_14_dialogue_72_turn_1_decl_mode,constrain
data_14_dialogue_72_turn_1_decl_text,"
i'm afraid you... we're going to have to wait until he comes out of the meeting then and give the ring back to book this "
data_14_dialogue_72_turn_1_decl_0_overlap_type,start
data_14_dialogue_72_turn_1_decl_0_overlap_text,
data_14_dialogue_73_turn_n,74
data_14_dialogue_73_turn_speaker,B
data_14_dialogue_73_turn_0_q-yn_n,133
data_14_dialogue_73_turn_0_q-yn_sp-act,unclassifiable
data_14_dialogue_73_turn_0_q-yn_polarity,positive
data_14_dialogue_73_turn_0_q-yn_topic,
data_14_dialogue_73_turn_0_q-yn_mode,closed
data_14_dialogue_73_turn_0_q-yn_text,"
is it "
data_14_dialogue_73_turn_0_q-yn_0_overlap_type,end
data_14_dialogue_73_turn_0_q-yn_0_overlap_text,
data_14_dialogue_73_turn_1_decl_n,134
data_14_dialogue_73_turn_1_decl_sp-act,confirm
data_14_dialogue_73_turn_1_decl_polarity,positive
data_14_dialogue_73_turn_1_decl_topic,creditcard-address
data_14_dialogue_73_turn_1_decl_mode,constrain-closure
data_14_dialogue_73_turn_1_decl_text,"
you just need the credit card's address
"
data_14_dialogue_74_turn_n,75
data_14_dialogue_74_turn_speaker,A
data_14_dialogue_74_turn_0_decl_n,135
data_14_dialogue_74_turn_0_decl_sp-act,inform
data_14_dialogue_74_turn_0_decl_polarity,positive
data_14_dialogue_74_turn_0_decl_topic,creditcard-address
data_14_dialogue_74_turn_0_decl_mode,constrain
data_14_dialogue_74_turn_0_decl_text,"
we need the full credit card details address "
data_14_dialogue_74_turn_0_decl_0_pause_text,
data_14_dialogue_74_turn_1_frag_n,136
data_14_dialogue_74_turn_1_frag_sp-act,inform
data_14_dialogue_74_turn_1_frag_polarity,positive
data_14_dialogue_74_turn_1_frag_topic,address
data_14_dialogue_74_turn_1_frag_mode,
data_14_dialogue_74_turn_1_frag_text,"
the full address plus the postcode
"
data_14_dialogue_75_turn_n,76
data_14_dialogue_75_turn_speaker,B
data_14_dialogue_75_turn_0_dm_n,137
data_14_dialogue_75_turn_0_dm_sp-act,ackn
data_14_dialogue_75_turn_0_dm_polarity,positive
data_14_dialogue_75_turn_0_dm_text,"
right
"
data_14_dialogue_75_turn_1_decl_n,138
data_14_dialogue_75_turn_1_decl_sp-act,hold
data_14_dialogue_75_turn_1_decl_polarity,positive
data_14_dialogue_75_turn_1_decl_topic,hold
data_14_dialogue_75_turn_1_decl_mode,condition-manage
data_14_dialogue_75_turn_1_decl_text,"
if you hold on
"
data_14_dialogue_75_turn_2_decl_n,139
data_14_dialogue_75_turn_2_decl_sp-act,informIntent-disc
data_14_dialogue_75_turn_2_decl_polarity,positive
data_14_dialogue_75_turn_2_decl_topic,
data_14_dialogue_75_turn_2_decl_mode,poss1
data_14_dialogue_75_turn_2_decl_text,"
i can get it off anoth... another person
"
data_14_dialogue_76_turn_n,77
data_14_dialogue_76_turn_speaker,A
data_14_dialogue_76_turn_0_yes_n,140
data_14_dialogue_76_turn_0_yes_sp-act,ackn
data_14_dialogue_76_turn_0_yes_text,"
yeah
"
data_14_dialogue_76_turn_1_dm_n,141
data_14_dialogue_76_turn_1_dm_sp-act,ackn
data_14_dialogue_76_turn_1_dm_polarity,positive
data_14_dialogue_76_turn_1_dm_0_overlap_type,start
data_14_dialogue_76_turn_1_dm_0_overlap_text,
data_14_dialogue_77_turn_n,78
data_14_dialogue_77_turn_speaker,B
data_14_dialogue_77_turn_0_frag_n,142
data_14_dialogue_77_turn_0_frag_sp-act,inform-cont
data_14_dialogue_77_turn_0_frag_polarity,positive
data_14_dialogue_77_turn_0_frag_topic,
data_14_dialogue_77_turn_0_frag_mode,open
data_14_dialogue_77_turn_0_frag_text,"
who has it "
data_14_dialogue_77_turn_0_frag_0_overlap_type,end
data_14_dialogue_77_turn_0_frag_0_overlap_text,
data_14_dialogue_77_turn_1_frag_n,143
data_14_dialogue_77_turn_1_frag_sp-act,hold
data_14_dialogue_77_turn_1_frag_polarity,positive
data_14_dialogue_77_turn_1_frag_topic,number
data_14_dialogue_77_turn_1_frag_mode,closure
data_14_dialogue_77_turn_1_frag_text,"
one second "
data_14_dialogue_77_turn_1_frag_0_event_type,tape_cuts_off
data_14_dialogue_77_turn_1_frag_0_event_text,
data_14_dialogue_78_turn_n,79
data_14_dialogue_78_turn_speaker,A
data_14_dialogue_78_turn_0_frag_n,144
data_14_dialogue_78_turn_0_frag_sp-act,greet
data_14_dialogue_78_turn_0_frag_polarity,positive
data_14_dialogue_78_turn_0_frag_topic,
data_14_dialogue_78_turn_0_frag_mode,partial-greet
data_14_dialogue_78_turn_0_frag_text,"
hello
"
data_14_dialogue_79_turn_n,80
data_14_dialogue_79_turn_speaker,B
data_14_dialogue_79_turn_0_q-yn_n,145
data_14_dialogue_79_turn_0_q-yn_sp-act,reqModal
data_14_dialogue_79_turn_0_q-yn_polarity,positive
data_14_dialogue_79_turn_0_q-yn_topic,name
data_14_dialogue_79_turn_0_q-yn_mode,closed-poss1
data_14_dialogue_79_turn_0_q-yn_text,"
can i can i take your name and ring you back "
data_14_dialogue_79_turn_0_q-yn_0_event_type,tape_cuts_off
data_14_dialogue_79_turn_0_q-yn_0_event_text,
data_15_dialogue_corpus,trainline
data_15_dialogue_id,16
data_15_dialogue_0_turn_n,1
data_15_dialogue_0_turn_speaker,A
data_15_dialogue_0_turn_0_frag_n,1
data_15_dialogue_0_turn_0_frag_sp-act,greet
data_15_dialogue_0_turn_0_frag_polarity,positive
data_15_dialogue_0_turn_0_frag_topic,opening
data_15_dialogue_0_turn_0_frag_mode,greet
data_15_dialogue_0_turn_0_frag_text,"
good afternoon 
"
data_15_dialogue_0_turn_1_frag_n,2
data_15_dialogue_0_turn_1_frag_sp-act,identifySelf
data_15_dialogue_0_turn_1_frag_polarity,positive
data_15_dialogue_0_turn_1_frag_topic,intro
