Call_ID,Speaker,Conversation,Start,End,ConversationLower,ConversationLowerJoin,ConversationLowerJoinContracts,ConversationLowerJoinContractsNums,ConversationLowerJoinContractsNumsNoPunct,ConversationLowerJoinContractsNumsNoPunctTokens,ConversationLowerJoinContractsNumsNoPunctTokensSpell,ConversationLowerJoinContractsNumsNoPunctTokensSpellStem,ConversationLowerJoinContractsNumsNoPunctTokensSpellLemma,ConversationLowerJoinContractsNumsNoPunctTokensSpellNoStop,ConversationLowerJoinContractsNumsNoPunctTokensSpellLemmaNoStop
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,I know I try to pay when it on PayPal.,75,79,i know i try to pay when it on paypal.,i know i try to pay when it on paypal.,i know i try to pay when it on paypal.,i know i try to pay when it on #,i know i try to pay when it on,"['i', 'know', 'i', 'try', 'to', 'pay', 'when', 'it', 'on']","['i', 'know', 'i', 'try', 'to', 'pay', 'when', 'it', 'on']","['i', 'know', 'i', 'tri', 'to', 'pay', 'when', 'it', 'on']","['i', 'know', 'i', 'try', 'to', 'pay', 'when', 'it', 'on']","['know', 'try', 'pay']","['know', 'try', 'pay']"
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,And it's telling me that it is not a matching at this card number and it's like I've got money I've got 100 and I think about 170 on it's a quick $30 on that yesterday.,80,83,and it's telling me that it is not a matching at this card number and it's like i've got money i've got 100 and i think about 170 on it's a quick $30 on that yesterday.,and it's telling me that it is not a matching at this card number and it's like i've got money i've got 100 and i think about 170 on it's a quick $30 on that yesterday.,and it is telling me that it is not a matching at this card number and it is like i have got money i have got 100 and i think about 170 on it is a quick $30 on that yesterday.,and it is telling me that it is not a matching at this card number and it is like i have got money i have got # and i think about # on it is a quick $# on that #,and it is telling me that it is not a matching at this card number and it is like i have got money i have got  and i think about  on it is a quick  on that,"['and', 'it', 'is', 'telling', 'me', 'that', 'it', 'is', 'not', 'a', 'matching', 'at', 'this', 'card', 'number', 'and', 'it', 'is', 'like', 'i', 'have', 'got', 'money', 'i', 'have', 'got', 'and', 'i', 'think', 'about', 'on', 'it', 'is', 'a', 'quick', 'on', 'that']","['and', 'it', 'is', 'telling', 'me', 'that', 'it', 'is', 'not', 'a', 'matching', 'at', 'this', 'card', 'number', 'and', 'it', 'is', 'like', 'i', 'have', 'got', 'money', 'i', 'have', 'got', 'and', 'i', 'think', 'about', 'on', 'it', 'is', 'a', 'quick', 'on', 'that']","['and', 'it', 'is', 'tell', 'me', 'that', 'it', 'is', 'not', 'a', 'match', 'at', 'thi', 'card', 'number', 'and', 'it', 'is', 'like', 'i', 'have', 'got', 'money', 'i', 'have', 'got', 'and', 'i', 'think', 'about', 'on', 'it', 'is', 'a', 'quick', 'on', 'that']","['and', 'it', 'be', 'tell', 'me', 'that', 'it', 'be', 'not', 'a', 'match', 'at', 'this', 'card', 'number', 'and', 'it', 'be', 'like', 'i', 'have', 'get', 'money', 'i', 'have', 'get', 'and', 'i', 'think', 'about', 'on', 'it', 'be', 'a', 'quick', 'on', 'that']","['telling', 'matching', 'card', 'number', 'like', 'got', 'money', 'got', 'think', 'quick']","['tell', 'match', 'card', 'number', 'like', 'get', 'money', 'get', 'think', 'quick']"
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,And I,84,88,and i,and i,and i,and i,and i,"['and', 'i']","['and', 'i']","['and', 'i']","['and', 'i']",[],[]
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,1,Yeah I can definitely see that one here you actually have a balance.,89,91,yeah i can definitely see that one here you actually have a balance.,yeah i can definitely see that one here you actually have a balance.,yeah i can definitely see that one here you actually have a balance.,yeah i can definitely see that # here you actually have a #,yeah i can definitely see that  here you actually have a,"['yeah', 'i', 'can', 'definitely', 'see', 'that', 'here', 'you', 'actually', 'have', 'a']","['yeah', 'i', 'can', 'definitely', 'see', 'that', 'here', 'you', 'actually', 'have', 'a']","['yeah', 'i', 'can', 'definit', 'see', 'that', 'here', 'you', 'actual', 'have', 'a']","['yeah', 'i', 'can', 'definitely', 'see', 'that', 'here', 'you', 'actually', 'have', 'a']","['yeah', 'definitely', 'see', 'actually']","['yeah', 'definitely', 'see', 'actually']"
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,1,Well right now you actually have $21.03.,92,93,well right now you actually have $21.03.,well right now you actually have $21.03.,well right now you actually have $21.03.,well right now you actually have $####,well right now you actually have,"['well', 'right', 'now', 'you', 'actually', 'have']","['well', 'right', 'now', 'you', 'actually', 'have']","['well', 'right', 'now', 'you', 'actual', 'have']","['well', 'right', 'now', 'you', 'actually', 'have']","['well', 'right', 'actually']","['well', 'right', 'actually']"
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,Right on the 10th.,94,98,right on the 10th.,right on the 10th.,right on the 10th.,right on the ##,right on the,"['right', 'on', 'the']","['right', 'on', 'the']","['right', 'on', 'the']","['right', 'on', 'the']",['right'],['right']
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,So money come out of it,99,100,so money come out of it,so money come out of it,so money come out of it,so money come out of it,so money come out of it,"['so', 'money', 'come', 'out', 'of', 'it']","['so', 'money', 'come', 'out', 'of', 'it']","['so', 'money', 'come', 'out', 'of', 'it']","['so', 'money', 'come', 'out', 'of', 'it']","['money', 'come']","['money', 'come']"
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,1,Yes um I believe you're referring to the one cents.,101,104,yes um i believe you're referring to the one cents.,yes um i believe you're referring to the one cents.,yes um i believe you are referring to the one cents.,yes um i believe you are referring to the # #,yes um i believe you are referring to the,"['yes', 'um', 'i', 'believe', 'you', 'are', 'referring', 'to', 'the']","['yes', 'um', 'i', 'believe', 'you', 'are', 'referring', 'to', 'the']","['ye', 'um', 'i', 'believ', 'you', 'are', 'refer', 'to', 'the']","['yes', 'um', 'i', 'believe', 'you', 'be', 'refer', 'to', 'the']","['yes', 'um', 'believe', 'referring']","['yes', 'um', 'believe', 'refer']"
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,1,He,105,110,he,he,he,he,he,['he'],['he'],['he'],['he'],[],[]
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,Said yes and could you have one here in,111,113,said yes and could you have one here in,said yes and could you have one here in,said yes and could you have one here in,said yes and could you have # here in,said yes and could you have  here in,"['said', 'yes', 'and', 'could', 'you', 'have', 'here', 'in']","['said', 'yes', 'and', 'could', 'you', 'have', 'here', 'in']","['said', 'ye', 'and', 'could', 'you', 'have', 'here', 'in']","['say', 'yes', 'and', 'could', 'you', 'have', 'here', 'in']","['said', 'yes', 'could']","['say', 'yes', 'could']"
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,1,$57.32 so after that he now have $21.39.,114,118,$57.32 so after that he now have $21.39.,$57.32 so after that he now have $21.39.,$57.32 so after that he now have $21.39.,$### so after that he now have $####,so after that he now have,"['so', 'after', 'that', 'he', 'now', 'have']","['so', 'after', 'that', 'he', 'now', 'have']","['so', 'after', 'that', 'he', 'now', 'have']","['so', 'after', 'that', 'he', 'now', 'have']",[],[]
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,So that when you got.,119,121,so that when you got.,so that when you got.,so that when you got.,so that when you #,so that when you,"['so', 'that', 'when', 'you']","['so', 'that', 'when', 'you']","['so', 'that', 'when', 'you']","['so', 'that', 'when', 'you']",[],[]
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,1,Yeah it goes,122,124,yeah it goes,yeah it goes,yeah it goes,yeah it goes,yeah it goes,"['yeah', 'it', 'goes']","['yeah', 'it', 'goes']","['yeah', 'it', 'goe']","['yeah', 'it', 'go']","['yeah', 'goes']","['yeah', 'go']"
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,so when did it gt through,125,128,so when did it gt through,so when did it gt through,so when did it gt through,so when did it gt through,so when did it gt through,"['so', 'when', 'did', 'it', 'gt', 'through']","['so', 'when', 'did', 'it', 'gt', 'through']","['so', 'when', 'did', 'it', 'gt', 'through']","['so', 'when', 'do', 'it', 'gt', 'through']",['gt'],['gt']
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,So when you did it got through,135,137,so when you did it got through,so when you did it got through,so when you did it got through,so when you did it got through,so when you did it got through,"['so', 'when', 'you', 'did', 'it', 'got', 'through']","['so', 'when', 'you', 'did', 'it', 'got', 'through']","['so', 'when', 'you', 'did', 'it', 'got', 'through']","['so', 'when', 'you', 'do', 'it', 'get', 'through']",['got'],['get']
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,1,I'm sorry.,138,141,i'm sorry.,i'm sorry.,i am sorry.,i am #,i am,"['i', 'am']","['i', 'am']","['i', 'am']","['i', 'be']",[],[]
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,When did it got through  yesterday.,142,143,when did it got through  yesterday.,when did it got through  yesterday.,when did it got through  yesterday.,when did it got through  #,when did it got through,"['when', 'did', 'it', 'got', 'through']","['when', 'did', 'it', 'got', 'through']","['when', 'did', 'it', 'got', 'through']","['when', 'do', 'it', 'get', 'through']",['got'],['get']
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,1,Yesterday 15 August.,144,149,yesterday 15 august.,yesterday 15 august.,yesterday 15 august.,yesterday # #,yesterday,['yesterday'],['yesterday'],['yesterday'],['yesterday'],['yesterday'],['yesterday']
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,Okay sorry.,150,152,okay sorry.,okay sorry.,okay sorry.,okay #,okay,['okay'],['okay'],['okay'],['okay'],['okay'],['okay']
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,Thank you.,155,156,thank you.,thank you.,thank you.,thank #,thank,['thank'],['thank'],['thank'],['thank'],['thank'],['thank']
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,Because I tried yesterday and it didn't go through but thank you for how much is it my balance,157,160,because i tried yesterday and it didn't go through but thank you for how much is it my balance,because i tried yesterday and it didn't go through but thank you for how much is it my balance,because i tried yesterday and it did not go through but thank you for how much is it my balance,because i tried yesterday and it did not go through but thank you for how much is it my balance,because i tried yesterday and it did not go through but thank you for how much is it my balance,"['because', 'i', 'tried', 'yesterday', 'and', 'it', 'did', 'not', 'go', 'through', 'but', 'thank', 'you', 'for', 'how', 'much', 'is', 'it', 'my', 'balance']","['because', 'i', 'tried', 'yesterday', 'and', 'it', 'did', 'not', 'go', 'through', 'but', 'thank', 'you', 'for', 'how', 'much', 'is', 'it', 'my', 'balance']","['becaus', 'i', 'tri', 'yesterday', 'and', 'it', 'did', 'not', 'go', 'through', 'but', 'thank', 'you', 'for', 'how', 'much', 'is', 'it', 'my', 'balanc']","['because', 'i', 'try', 'yesterday', 'and', 'it', 'do', 'not', 'go', 'through', 'but', 'thank', 'you', 'for', 'how', 'much', 'be', 'it', 'my', 'balance']","['tried', 'yesterday', 'go', 'thank', 'much', 'balance']","['try', 'yesterday', 'go', 'thank', 'much', 'balance']"
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,1,Right now you only have $21.03 after that cents  the purchase transaction.,161,164,right now you only have $21.03 after that cents  the purchase transaction.,right now you only have $21.03 after that cents  the purchase transaction.,right now you only have $21.03 after that cents  the purchase transaction.,right now you only have $### after that cents  the purchase #,right now you only have  after that cents  the purchase,"['right', 'now', 'you', 'only', 'have', 'after', 'that', 'cents', 'the', 'purchase']","['right', 'now', 'you', 'only', 'have', 'after', 'that', 'cents', 'the', 'purchase']","['right', 'now', 'you', 'onli', 'have', 'after', 'that', 'cent', 'the', 'purchas']","['right', 'now', 'you', 'only', 'have', 'after', 'that', 'cents', 'the', 'purchase']","['right', 'cents', 'purchase']","['right', 'cents', 'purchase']"
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,Alright okay.,165,169,alright okay.,alright okay.,alright okay.,alright #,alright,['alright'],['alright'],['alright'],['alright'],['alright'],['alright']
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,Thank you so much for that.,170,175,thank you so much for that.,thank you so much for that.,thank you so much for that.,thank you so much for #,thank you so much for,"['thank', 'you', 'so', 'much', 'for']","['thank', 'you', 'so', 'much', 'for']","['thank', 'you', 'so', 'much', 'for']","['thank', 'you', 'so', 'much', 'for']","['thank', 'much']","['thank', 'much']"
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,You're,176,178,you're,you're,you are,you are,you are,"['you', 'are']","['you', 'are']","['you', 'are']","['you', 'be']",[],[]
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,1,Very welcome.,179,180,very welcome.,very welcome.,very welcome.,very #,very,['very'],['very'],['veri'],['very'],[],[]
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,1,Thank you for calling Australia post ,181,186,thank you for calling australia post ,thank you for calling australia post ,thank you for calling australia post ,thank you for calling australia post ,thank you for calling australia post,"['thank', 'you', 'for', 'calling', 'australia', 'post']","['thank', 'you', 'for', 'calling', 'australia', 'post']","['thank', 'you', 'for', 'call', 'australia', 'post']","['thank', 'you', 'for', 'call', 'australia', 'post']","['thank', 'calling', 'australia', 'post']","['thank', 'call', 'australia', 'post']"
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,load and go support,187,192,load and go support,load and go support,load and go support,load and go support,load and go support,"['load', 'and', 'go', 'support']","['load', 'and', 'go', 'support']","['load', 'and', 'go', 'support']","['load', 'and', 'go', 'support']","['load', 'go', 'support']","['load', 'go', 'support']"
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,1,Bye-bye.,197,201,bye-bye.,bye bye.,bye bye.,bye #,bye,['bye'],['bye'],['bye'],['bye'],['bye'],['bye']
98ba0ab0-2e88-11e9-9291-4154e7eb25f4,2,A bye,202,206,a bye,a bye,a bye,a bye,a bye,"['a', 'bye']","['a', 'bye']","['a', 'bye']","['a', 'bye']",['bye'],['bye']
988cb920-2e88-11e9-9291-4154e7eb25f4,2,Hi Lucy this is Omar from Australia post load and go support.,13,17,hi lucy this is omar from australia post load and go support.,hi lucy this is omar from australia post load and go support.,hi lucy this is omar from australia post load and go support.,hi lucy this is omar from australia post load and go #,hi lucy this is omar from australia post load and go,"['hi', 'lucy', 'this', 'is', 'omar', 'from', 'australia', 'post', 'load', 'and', 'go']","['hi', 'lucy', 'this', 'is', 'omar', 'from', 'australia', 'post', 'load', 'and', 'go']","['hi', 'luci', 'thi', 'is', 'omar', 'from', 'australia', 'post', 'load', 'and', 'go']","['hi', 'lucy', 'this', 'be', 'omar', 'from', 'australia', 'post', 'load', 'and', 'go']","['hi', 'lucy', 'omar', 'australia', 'post', 'load', 'go']","['hi', 'lucy', 'omar', 'australia', 'post', 'load', 'go']"
988cb920-2e88-11e9-9291-4154e7eb25f4,2,I'm calling you in regards to the reissue of your card.,18,19,i'm calling you in regards to the reissue of your card.,i'm calling you in regards to the reissue of your card.,i am calling you in regards to the reissue of your card.,i am calling you in regards to the reissue of your #,i am calling you in regards to the reissue of your,"['i', 'am', 'calling', 'you', 'in', 'regards', 'to', 'the', 'reissue', 'of', 'your']","['i', 'am', 'calling', 'you', 'in', 'regards', 'to', 'the', 'reissue', 'of', 'your']","['i', 'am', 'call', 'you', 'in', 'regard', 'to', 'the', 'reissu', 'of', 'your']","['i', 'be', 'call', 'you', 'in', 'regard', 'to', 'the', 'reissue', 'of', 'your']","['calling', 'regards', 'reissue']","['call', 'regard', 'reissue']"
